1 , 0 , 172.20.10.1 , 156390
2 , 16509 , 172.26.241.63 , 19500
2 , 16509 , 172.26.242.113 , 18915
2 , 16509 , 172.26.241.133 , 5772
2 , 16509 , 172.26.242.53 , 10452
2 , 16509 , 172.26.241.113 , 18330
2 , -1 ,  , 13
2 , 16509 , 172.26.242.123 , 9282
2 , 16509 , 172.26.241.53 , 7176
2 , 16509 , 172.26.242.63 , 42575
2 , 16509 , 172.26.241.123 , 24375
3 , -1 ,  , 1118
3 , 16509 , 172.26.236.2 , 153699
4 , 0 , 172.26.96.11 , 29640
4 , 0 , 172.26.96.10 , 28509
4 , 0 , 172.26.96.3 , 50518
4 , 0 , 172.26.96.2 , 47697
5 , 0 , 172.26.96.193 , 156234
5 , -1 ,  , 52
6 , 0 , 172.16.120.50 , 19500
6 , 0 , 172.16.121.113 , 136734
7 , 7018 , 12.249.2.49 , 136695
7 , 7018 , 12.249.2.53 , 19500
8 , 7018 , 12.83.180.82 , 134927
8 , 7018 , 12.83.180.85 , 1365
8 , 7018 , 12.83.180.94 , 18135
8 , 7018 , 12.83.180.86 , 1755
8 , -1 ,  , 13
9 , 7018 , 12.122.86.197 , 3081
9 , 7018 , 12.122.114.9 , 2418
9 , 7018 , 12.122.110.5 , 39
9 , 7018 , 12.122.110.57 , 546
9 , -1 ,  , 13
9 , 7018 , 12.123.15.161 , 234
9 , 7018 , 12.122.2.42 , 546
9 , 7018 , 12.123.15.250 , 585
9 , 7018 , 12.122.81.201 , 1599
9 , 7018 , 12.122.28.58 , 312
9 , 7018 , 12.123.15.165 , 234
9 , 7018 , 12.122.149.137 , 1638
9 , 7018 , 12.122.137.53 , 39
9 , 7018 , 12.123.15.169 , 390
9 , 7018 , 12.122.200.13 , 2574
9 , 7018 , 12.122.30.145 , 1248
9 , 7018 , 12.122.114.89 , 78
9 , 7018 , 12.122.114.17 , 1950
9 , 7018 , 12.122.114.29 , 12675
9 , 7018 , 12.122.149.133 , 5655
9 , 7018 , 12.122.200.9 , 16770
9 , 7018 , 12.122.86.89 , 5031
9 , 7018 , 12.122.28.54 , 702
9 , 7018 , 12.122.114.13 , 2340
9 , 7018 , 12.122.31.193 , 585
9 , 7018 , 12.122.3.69 , 1755
9 , 7018 , 12.122.30.121 , 195
9 , 7018 , 12.122.86.201 , 585
9 , 7018 , 12.122.4.122 , 10764
9 , 7018 , 12.123.15.110 , 4095
9 , 7018 , 12.122.114.5 , 36439
9 , 7018 , 12.122.81.73 , 12636
9 , 7018 , 12.122.1.118 , 7956
9 , 7018 , 12.83.180.82 , 1365
9 , 7018 , 12.122.3.122 , 15444
9 , 7018 , 12.122.3.70 , 1209
9 , 7018 , 12.83.180.94 , 1755
9 , 7018 , 12.122.86.121 , 663
10 , 7018 , 12.122.146.81 , 156
10 , 7018 , 12.249.51.146 , 546
10 , 0 , 64.125.12.117 , 4563
10 , 7018 , 12.122.137.41 , 429
10 , 0 , 144.232.1.69 , 1911
10 , 7018 , 12.123.159.17 , 156
10 , 7018 , 12.123.157.21 , 156
10 , 7018 , 12.122.30.114 , 546
10 , 7018 , 12.122.133.121 , 39
10 , -1 ,  , 4602
10 , 7018 , 12.122.146.29 , 39
10 , 0 , 192.205.37.86 , 4173
10 , 0 , 192.205.34.154 , 39
10 , 7018 , 12.122.31.190 , 2418
10 , 7018 , 12.122.30.126 , 195
10 , 7018 , 12.122.114.21 , 5577
10 , 7018 , 12.122.28.58 , 195
10 , 7018 , 12.122.114.73 , 78
10 , 7018 , 12.122.90.33 , 351
10 , 7018 , 12.123.15.237 , 195
10 , 7018 , 12.122.133.81 , 143
10 , 0 , 192.205.37.66 , 468
10 , 7018 , 12.122.110.109 , 2184
10 , 0 , 192.205.36.2 , 7605
10 , 7018 , 12.122.3.46 , 156
10 , 7018 , 12.122.146.5 , 39
10 , 1299 , 80.91.252.152 , 13
10 , 7018 , 12.122.128.181 , 507
10 , 7018 , 12.122.136.37 , 39
10 , 0 , 192.205.32.50 , 806
